timestamp,tag,value,quality
2026-07-24 00:00:00,TIS1.20II0105.PV,279.02,GOOD
2026-07-24 01:00:00,TIS1.20II0105.PV,272.26,GOOD
2026-07-24 02:00:00,TIS1.20II0105.PV,283.97,GOOD
2026-07-24 03:00:00,TIS1.20II0105.PV,272.66,GOOD
2026-07-24 04:00:00,TIS1.20II0105.PV,275.16,GOOD
2026-07-24 05:00:00,TIS1.20II0105.PV,286.29,GOOD
2026-07-24 06:00:00,TIS1.20II0105.PV,276.83,GOOD
2026-07-24 07:00:00,TIS1.20II0105.PV,294.17,GOOD
2026-07-24 08:00:00,TIS1.20II0105.PV,286.58,GOOD
2026-07-24 09:00:00,TIS1.20II0105.PV,296.9,GOOD
2026-07-24 10:00:00,TIS1.20II0105.PV,293.75,GOOD
2026-07-24 11:00:00,TIS1.20II0105.PV,288.62,GOOD
2026-07-24 12:00:00,TIS1.20II0105.PV,299.95,GOOD
2026-07-24 13:00:00,TIS1.20II0105.PV,303.09,GOOD
2026-07-24 14:00:00,TIS1.20II0105.PV,288.33,GOOD
2026-07-24 15:00:00,TIS1.20II0105.PV,292.66,GOOD
2026-07-24 16:00:00,TIS1.20II0105.PV,299.6,GOOD
2026-07-24 17:00:00,TIS1.20II0105.PV,287.18,GOOD
2026-07-24 18:00:00,TIS1.20II0105.PV,283.1,GOOD
2026-07-24 19:00:00,TIS1.20II0105.PV,294.0,GOOD
2026-07-24 20:00:00,TIS1.20II0105.PV,280.05,GOOD
2026-07-24 21:00:00,TIS1.20II0105.PV,282.23,GOOD
2026-07-24 22:00:00,TIS1.20II0105.PV,273.18,GOOD
2026-07-24 23:00:00,TIS1.20II0105.PV,279.59,GOOD
2026-07-24 00:00:00,TIS1.20VI0106.PV,2.39,GOOD
2026-07-24 01:00:00,TIS1.20VI0106.PV,2.11,GOOD
2026-07-24 02:00:00,TIS1.20VI0106.PV,2.07,GOOD
2026-07-24 03:00:00,TIS1.20VI0106.PV,2.39,GOOD
2026-07-24 04:00:00,TIS1.20VI0106.PV,2.38,GOOD
2026-07-24 05:00:00,TIS1.20VI0106.PV,2.26,GOOD
2026-07-24 06:00:00,TIS1.20VI0106.PV,2.64,GOOD
2026-07-24 07:00:00,TIS1.20VI0106.PV,2.48,GOOD
2026-07-24 08:00:00,TIS1.20VI0106.PV,2.37,GOOD
2026-07-24 09:00:00,TIS1.20VI0106.PV,1.91,GOOD
2026-07-24 10:00:00,TIS1.20VI0106.PV,2.02,GOOD
2026-07-24 11:00:00,TIS1.20VI0106.PV,2.41,GOOD
2026-07-24 12:00:00,TIS1.20VI0106.PV,2.44,GOOD
2026-07-24 13:00:00,TIS1.20VI0106.PV,2.15,GOOD
2026-07-24 14:00:00,TIS1.20VI0106.PV,2.41,GOOD
2026-07-24 15:00:00,TIS1.20VI0106.PV,2.24,GOOD
2026-07-24 16:00:00,TIS1.20VI0106.PV,2.44,GOOD
2026-07-24 17:00:00,TIS1.20VI0106.PV,1.93,GOOD
2026-07-24 18:00:00,TIS1.20VI0106.PV,2.25,GOOD
2026-07-24 19:00:00,TIS1.20VI0106.PV,2.32,GOOD
2026-07-24 20:00:00,TIS1.20VI0106.PV,2.33,GOOD
2026-07-24 21:00:00,TIS1.20VI0106.PV,2.29,GOOD
2026-07-24 22:00:00,TIS1.20VI0106.PV,2.52,GOOD
2026-07-24 23:00:00,TIS1.20VI0106.PV,2.65,GOOD
2026-07-24 00:00:00,TIS1.20II0205.PV,290.57,GOOD
2026-07-24 01:00:00,TIS1.20II0205.PV,288.58,GOOD
2026-07-24 02:00:00,TIS1.20II0205.PV,285.68,GOOD
2026-07-24 03:00:00,TIS1.20II0205.PV,288.61,GOOD
2026-07-24 04:00:00,TIS1.20II0205.PV,291.63,GOOD
2026-07-24 05:00:00,TIS1.20II0205.PV,297.74,GOOD
2026-07-24 06:00:00,TIS1.20II0205.PV,304.08,GOOD
2026-07-24 07:00:00,TIS1.20II0205.PV,305.55,GOOD
2026-07-24 08:00:00,TIS1.20II0205.PV,298.69,GOOD
2026-07-24 09:00:00,TIS1.20II0205.PV,307.08,GOOD
2026-07-24 10:00:00,TIS1.20II0205.PV,302.09,GOOD
2026-07-24 11:00:00,TIS1.20II0205.PV,303.42,GOOD
2026-07-24 12:00:00,TIS1.20II0205.PV,311.36,GOOD
2026-07-24 13:00:00,TIS1.20II0205.PV,305.97,GOOD
2026-07-24 14:00:00,TIS1.20II0205.PV,304.65,GOOD
2026-07-24 15:00:00,TIS1.20II0205.PV,305.61,GOOD
2026-07-24 16:00:00,TIS1.20II0205.PV,299.78,GOOD
2026-07-24 17:00:00,TIS1.20II0205.PV,295.22,GOOD
2026-07-24 18:00:00,TIS1.20II0205.PV,303.16,GOOD
2026-07-24 19:00:00,TIS1.20II0205.PV,300.19,GOOD
2026-07-24 20:00:00,TIS1.20II0205.PV,294.34,GOOD
2026-07-24 21:00:00,TIS1.20II0205.PV,291.9,GOOD
2026-07-24 22:00:00,TIS1.20II0205.PV,284.35,GOOD
2026-07-24 23:00:00,TIS1.20II0205.PV,290.82,GOOD
2026-07-24 00:00:00,TIS1.20VI0206.PV,2.66,GOOD
2026-07-24 01:00:00,TIS1.20VI0206.PV,2.62,GOOD
2026-07-24 02:00:00,TIS1.20VI0206.PV,2.87,GOOD
2026-07-24 03:00:00,TIS1.20VI0206.PV,2.62,GOOD
2026-07-24 04:00:00,TIS1.20VI0206.PV,2.62,GOOD
2026-07-24 05:00:00,TIS1.20VI0206.PV,2.44,GOOD
2026-07-24 06:00:00,TIS1.20VI0206.PV,2.58,GOOD
2026-07-24 07:00:00,TIS1.20VI0206.PV,2.71,GOOD
2026-07-24 08:00:00,TIS1.20VI0206.PV,2.98,GOOD
2026-07-24 09:00:00,TIS1.20VI0206.PV,2.65,GOOD
2026-07-24 10:00:00,TIS1.20VI0206.PV,2.73,GOOD
2026-07-24 11:00:00,TIS1.20VI0206.PV,2.56,GOOD
2026-07-24 12:00:00,TIS1.20VI0206.PV,2.72,GOOD
2026-07-24 13:00:00,TIS1.20VI0206.PV,2.58,GOOD
2026-07-24 14:00:00,TIS1.20VI0206.PV,2.8,GOOD
2026-07-24 15:00:00,TIS1.20VI0206.PV,2.68,GOOD
2026-07-24 16:00:00,TIS1.20VI0206.PV,2.6,GOOD
2026-07-24 17:00:00,TIS1.20VI0206.PV,2.49,GOOD
2026-07-24 18:00:00,TIS1.20VI0206.PV,2.5,GOOD
2026-07-24 19:00:00,TIS1.20VI0206.PV,2.52,GOOD
2026-07-24 20:00:00,TIS1.20VI0206.PV,2.9,GOOD
2026-07-24 21:00:00,TIS1.20VI0206.PV,2.54,GOOD
2026-07-24 22:00:00,TIS1.20VI0206.PV,3.32,GOOD
2026-07-24 23:00:00,TIS1.20VI0206.PV,2.24,GOOD
2026-07-24 00:00:00,TIS1.20II0310.PV,45.11,GOOD
2026-07-24 01:00:00,TIS1.20II0310.PV,45.06,GOOD
2026-07-24 02:00:00,TIS1.20II0310.PV,43.51,GOOD
2026-07-24 03:00:00,TIS1.20II0310.PV,43.62,GOOD
2026-07-24 04:00:00,TIS1.20II0310.PV,45.85,GOOD
2026-07-24 05:00:00,TIS1.20II0310.PV,46.84,GOOD
2026-07-24 06:00:00,TIS1.20II0310.PV,47.8,GOOD
2026-07-24 07:00:00,TIS1.20II0310.PV,47.29,GOOD
2026-07-24 08:00:00,TIS1.20II0310.PV,47.09,GOOD
2026-07-24 09:00:00,TIS1.20II0310.PV,47.27,GOOD
2026-07-24 10:00:00,TIS1.20II0310.PV,47.88,GOOD
2026-07-24 11:00:00,TIS1.20II0310.PV,50.22,GOOD
2026-07-24 12:00:00,TIS1.20II0310.PV,47.65,GOOD
2026-07-24 13:00:00,TIS1.20II0310.PV,48.12,GOOD
2026-07-24 14:00:00,TIS1.20II0310.PV,47.75,GOOD
2026-07-24 15:00:00,TIS1.20II0310.PV,47.2,GOOD
2026-07-24 16:00:00,TIS1.20II0310.PV,47.9,GOOD
2026-07-24 17:00:00,TIS1.20II0310.PV,46.51,GOOD
2026-07-24 18:00:00,TIS1.20II0310.PV,45.71,GOOD
2026-07-24 19:00:00,TIS1.20II0310.PV,46.2,GOOD
2026-07-24 20:00:00,TIS1.20II0310.PV,46.56,GOOD
2026-07-24 21:00:00,TIS1.20II0310.PV,45.46,GOOD
2026-07-24 22:00:00,TIS1.20II0310.PV,45.14,GOOD
2026-07-24 23:00:00,TIS1.20II0310.PV,43.48,GOOD
2026-07-24 00:00:00,TIS1.20VI0311.PV,2.64,GOOD
2026-07-24 01:00:00,TIS1.20VI0311.PV,2.52,GOOD
2026-07-24 02:00:00,TIS1.20VI0311.PV,2.68,GOOD
2026-07-24 03:00:00,TIS1.20VI0311.PV,2.95,GOOD
2026-07-24 04:00:00,TIS1.20VI0311.PV,2.24,GOOD
2026-07-24 05:00:00,TIS1.20VI0311.PV,2.61,GOOD
2026-07-24 06:00:00,TIS1.20VI0311.PV,2.39,GOOD
2026-07-24 07:00:00,TIS1.20VI0311.PV,2.8,GOOD
2026-07-24 08:00:00,TIS1.20VI0311.PV,2.68,GOOD
2026-07-24 09:00:00,TIS1.20VI0311.PV,2.53,GOOD
2026-07-24 10:00:00,TIS1.20VI0311.PV,2.65,GOOD
2026-07-24 11:00:00,TIS1.20VI0311.PV,2.32,GOOD
2026-07-24 12:00:00,TIS1.20VI0311.PV,2.45,GOOD
2026-07-24 13:00:00,TIS1.20VI0311.PV,2.37,GOOD
2026-07-24 14:00:00,TIS1.20VI0311.PV,2.76,GOOD
2026-07-24 15:00:00,TIS1.20VI0311.PV,2.45,GOOD
2026-07-24 16:00:00,TIS1.20VI0311.PV,2.43,GOOD
2026-07-24 17:00:00,TIS1.20VI0311.PV,2.93,GOOD
2026-07-24 18:00:00,TIS1.20VI0311.PV,2.65,GOOD
2026-07-24 19:00:00,TIS1.20VI0311.PV,3.03,GOOD
2026-07-24 20:00:00,TIS1.20VI0311.PV,2.34,GOOD
2026-07-24 21:00:00,TIS1.20VI0311.PV,2.59,GOOD
