timestamp,tag,value,quality
2026-06-24 00:00:00,TIS1.20II0105.PV,250.42,GOOD
2026-06-24 01:00:00,TIS1.20II0105.PV,261.08,GOOD
2026-06-24 02:00:00,TIS1.20II0105.PV,248.5,GOOD
2026-06-24 03:00:00,TIS1.20II0105.PV,259.31,GOOD
2026-06-24 04:00:00,TIS1.20II0105.PV,252.61,GOOD
2026-06-24 05:00:00,TIS1.20II0105.PV,261.13,GOOD
2026-06-24 06:00:00,TIS1.20II0105.PV,258.58,GOOD
2026-06-24 07:00:00,TIS1.20II0105.PV,264.92,GOOD
2026-06-24 08:00:00,TIS1.20II0105.PV,262.41,GOOD
2026-06-24 09:00:00,TIS1.20II0105.PV,273.8,GOOD
2026-06-24 10:00:00,TIS1.20II0105.PV,261.2,GOOD
2026-06-24 11:00:00,TIS1.20II0105.PV,268.8,GOOD
2026-06-24 12:00:00,TIS1.20II0105.PV,269.06,GOOD
2026-06-24 13:00:00,TIS1.20II0105.PV,284.35,GOOD
2026-06-24 14:00:00,TIS1.20II0105.PV,269.65,GOOD
2026-06-24 15:00:00,TIS1.20II0105.PV,268.34,GOOD
2026-06-24 16:00:00,TIS1.20II0105.PV,270.81,GOOD
2026-06-24 17:00:00,TIS1.20II0105.PV,272.68,GOOD
2026-06-24 18:00:00,TIS1.20II0105.PV,253.33,GOOD
2026-06-24 19:00:00,TIS1.20II0105.PV,261.51,GOOD
2026-06-24 20:00:00,TIS1.20II0105.PV,267.29,GOOD
2026-06-24 21:00:00,TIS1.20II0105.PV,268.79,GOOD
2026-06-24 22:00:00,TIS1.20II0105.PV,259.15,GOOD
2026-06-24 23:00:00,TIS1.20II0105.PV,250.93,GOOD
2026-06-24 00:00:00,TIS1.20VI0106.PV,3.16,GOOD
2026-06-24 01:00:00,TIS1.20VI0106.PV,3.01,GOOD
2026-06-24 02:00:00,TIS1.20VI0106.PV,3.15,GOOD
2026-06-24 03:00:00,TIS1.20VI0106.PV,3.01,GOOD
2026-06-24 04:00:00,TIS1.20VI0106.PV,2.93,GOOD
2026-06-24 05:00:00,TIS1.20VI0106.PV,3.18,GOOD
2026-06-24 06:00:00,TIS1.20VI0106.PV,2.83,GOOD
2026-06-24 07:00:00,TIS1.20VI0106.PV,2.61,GOOD
2026-06-24 08:00:00,TIS1.20VI0106.PV,3.11,GOOD
2026-06-24 09:00:00,TIS1.20VI0106.PV,3.0,GOOD
2026-06-24 10:00:00,TIS1.20VI0106.PV,3.14,GOOD
2026-06-24 11:00:00,TIS1.20VI0106.PV,2.65,GOOD
2026-06-24 12:00:00,TIS1.20VI0106.PV,3.23,GOOD
2026-06-24 13:00:00,TIS1.20VI0106.PV,3.28,GOOD
2026-06-24 14:00:00,TIS1.20VI0106.PV,2.75,GOOD
2026-06-24 15:00:00,TIS1.20VI0106.PV,2.7,GOOD
2026-06-24 16:00:00,TIS1.20VI0106.PV,3.03,GOOD
2026-06-24 17:00:00,TIS1.20VI0106.PV,3.11,GOOD
2026-06-24 18:00:00,TIS1.20VI0106.PV,3.37,GOOD
2026-06-24 19:00:00,TIS1.20VI0106.PV,2.66,GOOD
2026-06-24 20:00:00,TIS1.20VI0106.PV,2.84,GOOD
2026-06-24 21:00:00,TIS1.20VI0106.PV,2.98,GOOD
2026-06-24 22:00:00,TIS1.20VI0106.PV,3.15,GOOD
2026-06-24 23:00:00,TIS1.20VI0106.PV,3.05,GOOD
2026-06-24 00:00:00,TIS1.20II0205.PV,260.81,GOOD
2026-06-24 01:00:00,TIS1.20II0205.PV,247.29,GOOD
2026-06-24 02:00:00,TIS1.20II0205.PV,248.8,GOOD
2026-06-24 03:00:00,TIS1.20II0205.PV,255.87,GOOD
2026-06-24 04:00:00,TIS1.20II0205.PV,256.06,GOOD
2026-06-24 05:00:00,TIS1.20II0205.PV,255.55,GOOD
2026-06-24 06:00:00,TIS1.20II0205.PV,251.56,GOOD
2026-06-24 07:00:00,TIS1.20II0205.PV,255.07,GOOD
