timestamp,tag,value,quality
2026-07-25 00:00:00,TIS1.20II0105.PV,262.36,GOOD
2026-07-25 01:00:00,TIS1.20II0105.PV,261.98,GOOD
2026-07-25 02:00:00,TIS1.20II0105.PV,261.17,GOOD
2026-07-25 03:00:00,TIS1.20II0105.PV,261.14,GOOD
2026-07-25 04:00:00,TIS1.20II0105.PV,264.63,GOOD
2026-07-25 05:00:00,TIS1.20II0105.PV,270.23,GOOD
2026-07-25 06:00:00,TIS1.20II0105.PV,278.66,GOOD
2026-07-25 07:00:00,TIS1.20II0105.PV,274.06,GOOD
2026-07-25 08:00:00,TIS1.20II0105.PV,289.4,GOOD
2026-07-25 09:00:00,TIS1.20II0105.PV,282.14,GOOD
2026-07-25 10:00:00,TIS1.20II0105.PV,282.39,GOOD
2026-07-25 11:00:00,TIS1.20II0105.PV,271.35,GOOD
2026-07-25 12:00:00,TIS1.20II0105.PV,276.85,GOOD
2026-07-25 13:00:00,TIS1.20II0105.PV,283.93,GOOD
2026-07-25 14:00:00,TIS1.20II0105.PV,284.57,GOOD
2026-07-25 15:00:00,TIS1.20II0105.PV,274.44,GOOD
2026-07-25 16:00:00,TIS1.20II0105.PV,271.68,GOOD
2026-07-25 17:00:00,TIS1.20II0105.PV,275.1,GOOD
2026-07-25 18:00:00,TIS1.20II0105.PV,263.7,GOOD
2026-07-25 19:00:00,TIS1.20II0105.PV,279.83,GOOD
2026-07-25 20:00:00,TIS1.20II0105.PV,262.9,GOOD
2026-07-25 21:00:00,TIS1.20II0105.PV,270.21,GOOD
2026-07-25 22:00:00,TIS1.20II0105.PV,265.25,GOOD
2026-07-25 23:00:00,TIS1.20II0105.PV,270.49,GOOD
2026-07-25 00:00:00,TIS1.20VI0106.PV,1.91,GOOD
2026-07-25 01:00:00,TIS1.20VI0106.PV,1.97,GOOD
2026-07-25 02:00:00,TIS1.20VI0106.PV,2.11,GOOD
2026-07-25 03:00:00,TIS1.20VI0106.PV,1.87,GOOD
2026-07-25 04:00:00,TIS1.20VI0106.PV,1.66,GOOD
2026-07-25 05:00:00,TIS1.20VI0106.PV,1.86,GOOD
2026-07-25 06:00:00,TIS1.20VI0106.PV,1.78,GOOD
2026-07-25 07:00:00,TIS1.20VI0106.PV,2.09,GOOD
2026-07-25 08:00:00,TIS1.20VI0106.PV,2.3,GOOD
2026-07-25 09:00:00,TIS1.20VI0106.PV,2.07,GOOD
2026-07-25 10:00:00,TIS1.20VI0106.PV,1.97,GOOD
2026-07-25 11:00:00,TIS1.20VI0106.PV,1.72,GOOD
2026-07-25 12:00:00,TIS1.20VI0106.PV,1.84,GOOD
2026-07-25 13:00:00,TIS1.20VI0106.PV,1.89,GOOD
2026-07-25 14:00:00,TIS1.20VI0106.PV,2.08,GOOD
2026-07-25 15:00:00,TIS1.20VI0106.PV,2.15,GOOD
2026-07-25 16:00:00,TIS1.20VI0106.PV,1.78,GOOD
2026-07-25 17:00:00,TIS1.20VI0106.PV,1.88,GOOD
2026-07-25 18:00:00,TIS1.20VI0106.PV,1.5,GOOD
2026-07-25 19:00:00,TIS1.20VI0106.PV,1.94,GOOD
2026-07-25 20:00:00,TIS1.20VI0106.PV,1.87,GOOD
2026-07-25 21:00:00,TIS1.20VI0106.PV,1.87,GOOD
2026-07-25 22:00:00,TIS1.20VI0106.PV,2.06,GOOD
2026-07-25 23:00:00,TIS1.20VI0106.PV,1.65,GOOD
2026-07-25 00:00:00,TIS1.20II0205.PV,260.84,GOOD
2026-07-25 01:00:00,TIS1.20II0205.PV,256.27,GOOD
2026-07-25 02:00:00,TIS1.20II0205.PV,262.89,GOOD
2026-07-25 03:00:00,TIS1.20II0205.PV,274.44,GOOD
2026-07-25 04:00:00,TIS1.20II0205.PV,261.06,GOOD
2026-07-25 05:00:00,TIS1.20II0205.PV,268.02,GOOD
2026-07-25 06:00:00,TIS1.20II0205.PV,278.4,GOOD
2026-07-25 07:00:00,TIS1.20II0205.PV,267.25,GOOD
2026-07-25 08:00:00,TIS1.20II0205.PV,277.38,GOOD
2026-07-25 09:00:00,TIS1.20II0205.PV,283.08,GOOD
2026-07-25 10:00:00,TIS1.20II0205.PV,280.08,GOOD
2026-07-25 11:00:00,TIS1.20II0205.PV,277.37,GOOD
2026-07-25 12:00:00,TIS1.20II0205.PV,287.25,GOOD
2026-07-25 13:00:00,TIS1.20II0205.PV,279.7,GOOD
2026-07-25 14:00:00,TIS1.20II0205.PV,272.78,GOOD
2026-07-25 15:00:00,TIS1.20II0205.PV,268.84,GOOD
2026-07-25 16:00:00,TIS1.20II0205.PV,279.06,GOOD
2026-07-25 17:00:00,TIS1.20II0205.PV,278.97,GOOD
2026-07-25 18:00:00,TIS1.20II0205.PV,257.65,GOOD
2026-07-25 19:00:00,TIS1.20II0205.PV,267.22,GOOD
2026-07-25 20:00:00,TIS1.20II0205.PV,265.68,GOOD
2026-07-25 21:00:00,TIS1.20II0205.PV,258.21,GOOD
2026-07-25 22:00:00,TIS1.20II0205.PV,262.63,GOOD
2026-07-25 23:00:00,TIS1.20II0205.PV,269.9,GOOD
2026-07-25 00:00:00,TIS1.20VI0206.PV,2.05,GOOD
2026-07-25 01:00:00,TIS1.20VI0206.PV,1.97,GOOD
2026-07-25 02:00:00,TIS1.20VI0206.PV,2.19,GOOD
2026-07-25 03:00:00,TIS1.20VI0206.PV,2.38,GOOD
2026-07-25 04:00:00,TIS1.20VI0206.PV,2.07,GOOD
2026-07-25 05:00:00,TIS1.20VI0206.PV,2.02,GOOD
2026-07-25 06:00:00,TIS1.20VI0206.PV,1.87,GOOD
2026-07-25 07:00:00,TIS1.20VI0206.PV,2.02,GOOD
2026-07-25 08:00:00,TIS1.20VI0206.PV,2.4,GOOD
2026-07-25 09:00:00,TIS1.20VI0206.PV,1.84,GOOD
2026-07-25 10:00:00,TIS1.20VI0206.PV,1.71,GOOD
2026-07-25 11:00:00,TIS1.20VI0206.PV,2.03,GOOD
2026-07-25 12:00:00,TIS1.20VI0206.PV,2.06,GOOD
2026-07-25 13:00:00,TIS1.20VI0206.PV,2.3,GOOD
2026-07-25 14:00:00,TIS1.20VI0206.PV,2.21,GOOD
2026-07-25 15:00:00,TIS1.20VI0206.PV,2.02,GOOD
2026-07-25 16:00:00,TIS1.20VI0206.PV,2.01,GOOD
2026-07-25 17:00:00,TIS1.20VI0206.PV,2.25,GOOD
2026-07-25 18:00:00,TIS1.20VI0206.PV,2.51,GOOD
2026-07-25 19:00:00,TIS1.20VI0206.PV,1.95,GOOD
2026-07-25 20:00:00,TIS1.20VI0206.PV,2.12,GOOD
2026-07-25 21:00:00,TIS1.20VI0206.PV,1.91,GOOD
2026-07-25 22:00:00,TIS1.20VI0206.PV,1.77,GOOD
2026-07-25 23:00:00,TIS1.20VI0206.PV,2.05,GOOD
2026-07-25 00:00:00,TIS1.20II0310.PV,47.44,GOOD
2026-07-25 01:00:00,TIS1.20II0310.PV,47.69,GOOD
2026-07-25 02:00:00,TIS1.20II0310.PV,48.57,GOOD
2026-07-25 03:00:00,TIS1.20II0310.PV,45.86,GOOD
2026-07-25 04:00:00,TIS1.20II0310.PV,48.68,GOOD
2026-07-25 05:00:00,TIS1.20II0310.PV,47.89,GOOD
2026-07-25 06:00:00,TIS1.20II0310.PV,52.39,GOOD
2026-07-25 07:00:00,TIS1.20II0310.PV,49.83,GOOD
2026-07-25 08:00:00,TIS1.20II0310.PV,49.57,GOOD
2026-07-25 09:00:00,TIS1.20II0310.PV,51.25,GOOD
2026-07-25 10:00:00,TIS1.20II0310.PV,53.07,GOOD
2026-07-25 11:00:00,TIS1.20II0310.PV,50.66,GOOD
2026-07-25 12:00:00,TIS1.20II0310.PV,49.73,GOOD
2026-07-25 13:00:00,TIS1.20II0310.PV,52.33,GOOD
2026-07-25 14:00:00,TIS1.20II0310.PV,51.54,GOOD
2026-07-25 15:00:00,TIS1.20II0310.PV,52.17,GOOD
2026-07-25 16:00:00,TIS1.20II0310.PV,50.97,GOOD
2026-07-25 17:00:00,TIS1.20II0310.PV,49.89,GOOD
2026-07-25 18:00:00,TIS1.20II0310.PV,50.8,GOOD
2026-07-25 19:00:00,TIS1.20II0310.PV,47.98,GOOD
2026-07-25 20:00:00,TIS1.20II0310.PV,45.93,GOOD
2026-07-25 21:00:00,TIS1.20II0310.PV,47.92,GOOD
2026-07-25 22:00:00,TIS1.20II0310.PV,49.91,GOOD
2026-07-25 23:00:00,TIS1.20II0310.PV,46.36,GOOD
2026-07-25 00:00:00,TIS1.20VI0311.PV,2.53,GOOD
2026-07-25 01:00:00,TIS1.20VI0311.PV,2.78,GOOD
2026-07-25 02:00:00,TIS1.20VI0311.PV,2.31,GOOD
2026-07-25 03:00:00,TIS1.20VI0311.PV,2.51,GOOD
2026-07-25 04:00:00,TIS1.20VI0311.PV,2.52,GOOD
2026-07-25 05:00:00,TIS1.20VI0311.PV,2.68,GOOD
2026-07-25 06:00:00,TIS1.20VI0311.PV,2.75,GOOD
2026-07-25 07:00:00,TIS1.20VI0311.PV,2.7,GOOD
2026-07-25 08:00:00,TIS1.20VI0311.PV,3.04,GOOD
2026-07-25 09:00:00,TIS1.20VI0311.PV,2.57,GOOD
2026-07-25 10:00:00,TIS1.20VI0311.PV,2.59,GOOD
2026-07-25 11:00:00,TIS1.20VI0311.PV,2.27,GOOD
2026-07-25 12:00:00,TIS1.20VI0311.PV,2.64,GOOD
2026-07-25 13:00:00,TIS1.20VI0311.PV,2.37,GOOD
2026-07-25 14:00:00,TIS1.20VI0311.PV,2.83,GOOD
2026-07-25 15:00:00,TIS1.20VI0311.PV,2.55,GOOD
2026-07-25 16:00:00,TIS1.20VI0311.PV,2.9,GOOD
2026-07-25 17:00:00,TIS1.20VI0311.PV,2.47,GOOD
2026-07-25 18:00:00,TIS1.20VI0311.PV,2.79,GOOD
2026-07-25 19:00:00,TIS1.20VI0311.PV,2.41,GOOD
2026-07-25 20:00:00,TIS1.20VI0311.PV,2.61,GOOD
2026-07-25 21:00:00,TIS1.20VI0311.PV,2.82,GOOD
2026-07-25 22:00:00,TIS1.20VI0311.PV,2.69,GOOD
2026-07-25 23:00:00,TIS1.20VI0311.PV,2.7,GOOD
2026-07-25 00:00:00,TIS1.20II0320.PV,44.95,GOOD
2026-07-25 01:00:00,TIS1.20II0320.PV,43.77,GOOD
2026-07-25 02:00:00,TIS1.20II0320.PV,44.55,GOOD
2026-07-25 03:00:00,TIS1.20II0320.PV,46.69,GOOD
2026-07-25 04:00:00,TIS1.20II0320.PV,45.37,GOOD
2026-07-25 05:00:00,TIS1.20II0320.PV,45.18,GOOD
2026-07-25 06:00:00,TIS1.20II0320.PV,46.16,GOOD
2026-07-25 07:00:00,TIS1.20II0320.PV,47.9,GOOD
2026-07-25 08:00:00,TIS1.20II0320.PV,48.64,GOOD
2026-07-25 09:00:00,TIS1.20II0320.PV,47.34,GOOD
2026-07-25 10:00:00,TIS1.20II0320.PV,47.9,GOOD
