timestamp,tag,value,quality
2026-06-02 00:00:00,TIS1.20II0105.PV,276.97,GOOD
2026-06-02 01:00:00,TIS1.20II0105.PV,269.94,GOOD
2026-06-02 02:00:00,TIS1.20II0105.PV,260.32,GOOD
2026-06-02 03:00:00,TIS1.20II0105.PV,284.17,GOOD
2026-06-02 04:00:00,TIS1.20II0105.PV,282.07,GOOD
2026-06-02 05:00:00,TIS1.20II0105.PV,267.32,GOOD
2026-06-02 06:00:00,TIS1.20II0105.PV,281.67,GOOD
2026-06-02 07:00:00,TIS1.20II0105.PV,284.75,GOOD
2026-06-02 08:00:00,TIS1.20II0105.PV,283.38,GOOD
2026-06-02 09:00:00,TIS1.20II0105.PV,289.27,GOOD
2026-06-02 10:00:00,TIS1.20II0105.PV,289.57,GOOD
2026-06-02 11:00:00,TIS1.20II0105.PV,288.18,GOOD
2026-06-02 12:00:00,TIS1.20II0105.PV,296.39,GOOD
2026-06-02 13:00:00,TIS1.20II0105.PV,287.88,GOOD
2026-06-02 14:00:00,TIS1.20II0105.PV,290.62,GOOD
2026-06-02 15:00:00,TIS1.20II0105.PV,284.49,GOOD
2026-06-02 16:00:00,TIS1.20II0105.PV,281.56,GOOD
2026-06-02 17:00:00,TIS1.20II0105.PV,284.33,GOOD
2026-06-02 18:00:00,TIS1.20II0105.PV,277.48,GOOD
2026-06-02 19:00:00,TIS1.20II0105.PV,283.0,GOOD
2026-06-02 20:00:00,TIS1.20II0105.PV,262.85,GOOD
2026-06-02 21:00:00,TIS1.20II0105.PV,271.89,GOOD
2026-06-02 22:00:00,TIS1.20II0105.PV,261.11,GOOD
2026-06-02 23:00:00,TIS1.20II0105.PV,270.14,GOOD
2026-06-02 00:00:00,TIS1.20VI0106.PV,2.82,GOOD
2026-06-02 01:00:00,TIS1.20VI0106.PV,2.96,GOOD
2026-06-02 02:00:00,TIS1.20VI0106.PV,2.97,GOOD
2026-06-02 03:00:00,TIS1.20VI0106.PV,3.17,GOOD
2026-06-02 04:00:00,TIS1.20VI0106.PV,2.64,GOOD
2026-06-02 05:00:00,TIS1.20VI0106.PV,3.01,GOOD
2026-06-02 06:00:00,TIS1.20VI0106.PV,3.0,GOOD
2026-06-02 07:00:00,TIS1.20VI0106.PV,2.91,GOOD
2026-06-02 08:00:00,TIS1.20VI0106.PV,2.93,GOOD
2026-06-02 09:00:00,TIS1.20VI0106.PV,2.7,GOOD
2026-06-02 10:00:00,TIS1.20VI0106.PV,2.69,GOOD
2026-06-02 11:00:00,TIS1.20VI0106.PV,2.5,GOOD
2026-06-02 12:00:00,TIS1.20VI0106.PV,2.66,GOOD
2026-06-02 13:00:00,TIS1.20VI0106.PV,2.84,GOOD
2026-06-02 14:00:00,TIS1.20VI0106.PV,3.19,GOOD
2026-06-02 15:00:00,TIS1.20VI0106.PV,3.13,GOOD
2026-06-02 16:00:00,TIS1.20VI0106.PV,3.0,GOOD
2026-06-02 17:00:00,TIS1.20VI0106.PV,2.58,GOOD
2026-06-02 18:00:00,TIS1.20VI0106.PV,2.95,GOOD
2026-06-02 19:00:00,TIS1.20VI0106.PV,2.99,GOOD
2026-06-02 20:00:00,TIS1.20VI0106.PV,2.54,GOOD
2026-06-02 21:00:00,TIS1.20VI0106.PV,3.0,GOOD
2026-06-02 22:00:00,TIS1.20VI0106.PV,2.42,GOOD
2026-06-02 23:00:00,TIS1.20VI0106.PV,2.97,GOOD
2026-06-02 00:00:00,TIS1.20II0205.PV,287.41,GOOD
2026-06-02 01:00:00,TIS1.20II0205.PV,283.11,GOOD
2026-06-02 02:00:00,TIS1.20II0205.PV,294.05,GOOD
2026-06-02 03:00:00,TIS1.20II0205.PV,294.91,GOOD
2026-06-02 04:00:00,TIS1.20II0205.PV,292.52,GOOD
2026-06-02 05:00:00,TIS1.20II0205.PV,306.03,GOOD
2026-06-02 06:00:00,TIS1.20II0205.PV,302.24,GOOD
2026-06-02 07:00:00,TIS1.20II0205.PV,295.3,GOOD
2026-06-02 08:00:00,TIS1.20II0205.PV,305.89,GOOD
2026-06-02 09:00:00,TIS1.20II0205.PV,309.54,GOOD
2026-06-02 10:00:00,TIS1.20II0205.PV,318.8,GOOD
2026-06-02 11:00:00,TIS1.20II0205.PV,305.71,GOOD
2026-06-02 12:00:00,TIS1.20II0205.PV,302.3,GOOD
2026-06-02 13:00:00,TIS1.20II0205.PV,311.68,GOOD
2026-06-02 14:00:00,TIS1.20II0205.PV,310.28,GOOD
2026-06-02 15:00:00,TIS1.20II0205.PV,302.58,GOOD
2026-06-02 16:00:00,TIS1.20II0205.PV,310.78,GOOD
2026-06-02 17:00:00,TIS1.20II0205.PV,296.03,GOOD
2026-06-02 18:00:00,TIS1.20II0205.PV,287.7,GOOD
2026-06-02 19:00:00,TIS1.20II0205.PV,302.84,GOOD
2026-06-02 20:00:00,TIS1.20II0205.PV,293.4,GOOD
2026-06-02 21:00:00,TIS1.20II0205.PV,288.26,GOOD
2026-06-02 22:00:00,TIS1.20II0205.PV,301.05,GOOD
2026-06-02 23:00:00,TIS1.20II0205.PV,284.42,GOOD
2026-06-02 00:00:00,TIS1.20VI0206.PV,2.91,GOOD
2026-06-02 01:00:00,TIS1.20VI0206.PV,2.89,GOOD
2026-06-02 02:00:00,TIS1.20VI0206.PV,3.09,GOOD
