timestamp,tag,value,quality
2026-05-23 00:00:00,TIS1.20II0105.PV,258.92,GOOD
2026-05-23 01:00:00,TIS1.20II0105.PV,261.14,GOOD
2026-05-23 02:00:00,TIS1.20II0105.PV,277.32,GOOD
2026-05-23 03:00:00,TIS1.20II0105.PV,256.91,GOOD
2026-05-23 04:00:00,TIS1.20II0105.PV,265.64,GOOD
2026-05-23 05:00:00,TIS1.20II0105.PV,260.92,GOOD
2026-05-23 06:00:00,TIS1.20II0105.PV,265.57,GOOD
2026-05-23 07:00:00,TIS1.20II0105.PV,269.12,GOOD
2026-05-23 08:00:00,TIS1.20II0105.PV,266.88,GOOD
2026-05-23 09:00:00,TIS1.20II0105.PV,278.68,GOOD
2026-05-23 10:00:00,TIS1.20II0105.PV,289.88,GOOD
2026-05-23 11:00:00,TIS1.20II0105.PV,290.63,GOOD
2026-05-23 12:00:00,TIS1.20II0105.PV,280.94,GOOD
2026-05-23 13:00:00,TIS1.20II0105.PV,274.26,GOOD
2026-05-23 14:00:00,TIS1.20II0105.PV,271.78,GOOD
2026-05-23 15:00:00,TIS1.20II0105.PV,267.92,GOOD
2026-05-23 16:00:00,TIS1.20II0105.PV,270.61,GOOD
2026-05-23 17:00:00,TIS1.20II0105.PV,256.18,GOOD
2026-05-23 18:00:00,TIS1.20II0105.PV,260.09,GOOD
2026-05-23 19:00:00,TIS1.20II0105.PV,261.19,GOOD
2026-05-23 20:00:00,TIS1.20II0105.PV,267.03,GOOD
2026-05-23 21:00:00,TIS1.20II0105.PV,267.76,GOOD
2026-05-23 22:00:00,TIS1.20II0105.PV,262.2,GOOD
2026-05-23 23:00:00,TIS1.20II0105.PV,268.79,GOOD
2026-05-23 00:00:00,TIS1.20VI0106.PV,1.62,GOOD
2026-05-23 01:00:00,TIS1.20VI0106.PV,1.88,GOOD
2026-05-23 02:00:00,TIS1.20VI0106.PV,1.88,GOOD
2026-05-23 03:00:00,TIS1.20VI0106.PV,1.83,GOOD
2026-05-23 04:00:00,TIS1.20VI0106.PV,1.79,GOOD
2026-05-23 05:00:00,TIS1.20VI0106.PV,1.89,GOOD
2026-05-23 06:00:00,TIS1.20VI0106.PV,1.91,GOOD
2026-05-23 07:00:00,TIS1.20VI0106.PV,1.83,GOOD
2026-05-23 08:00:00,TIS1.20VI0106.PV,1.89,GOOD
2026-05-23 09:00:00,TIS1.20VI0106.PV,1.55,GOOD
2026-05-23 10:00:00,TIS1.20VI0106.PV,1.57,GOOD
2026-05-23 11:00:00,TIS1.20VI0106.PV,1.94,GOOD
2026-05-23 12:00:00,TIS1.20VI0106.PV,1.63,GOOD
2026-05-23 13:00:00,TIS1.20VI0106.PV,1.71,GOOD
2026-05-23 14:00:00,TIS1.20VI0106.PV,1.74,GOOD
2026-05-23 15:00:00,TIS1.20VI0106.PV,1.82,GOOD
2026-05-23 16:00:00,TIS1.20VI0106.PV,1.71,GOOD
2026-05-23 17:00:00,TIS1.20VI0106.PV,1.71,GOOD
2026-05-23 18:00:00,TIS1.20VI0106.PV,2.01,GOOD
2026-05-23 19:00:00,TIS1.20VI0106.PV,1.52,GOOD
2026-05-23 20:00:00,TIS1.20VI0106.PV,1.71,GOOD
2026-05-23 21:00:00,TIS1.20VI0106.PV,1.72,GOOD
2026-05-23 22:00:00,TIS1.20VI0106.PV,1.88,GOOD
2026-05-23 23:00:00,TIS1.20VI0106.PV,1.55,GOOD
2026-05-23 00:00:00,TIS1.20II0205.PV,276.07,GOOD
2026-05-23 01:00:00,TIS1.20II0205.PV,269.88,GOOD
2026-05-23 02:00:00,TIS1.20II0205.PV,284.4,GOOD
2026-05-23 03:00:00,TIS1.20II0205.PV,294.19,GOOD
2026-05-23 04:00:00,TIS1.20II0205.PV,269.3,GOOD
2026-05-23 05:00:00,TIS1.20II0205.PV,288.12,GOOD
2026-05-23 06:00:00,TIS1.20II0205.PV,274.5,GOOD
2026-05-23 07:00:00,TIS1.20II0205.PV,277.04,GOOD
2026-05-23 08:00:00,TIS1.20II0205.PV,287.93,GOOD
2026-05-23 09:00:00,TIS1.20II0205.PV,293.37,GOOD
2026-05-23 10:00:00,TIS1.20II0205.PV,285.74,GOOD
2026-05-23 11:00:00,TIS1.20II0205.PV,301.93,GOOD
2026-05-23 12:00:00,TIS1.20II0205.PV,284.99,GOOD
2026-05-23 13:00:00,TIS1.20II0205.PV,293.67,GOOD
2026-05-23 14:00:00,TIS1.20II0205.PV,289.79,GOOD
2026-05-23 15:00:00,TIS1.20II0205.PV,297.23,GOOD
2026-05-23 16:00:00,TIS1.20II0205.PV,291.3,GOOD
2026-05-23 17:00:00,TIS1.20II0205.PV,283.75,GOOD
2026-05-23 18:00:00,TIS1.20II0205.PV,285.4,GOOD
2026-05-23 19:00:00,TIS1.20II0205.PV,273.71,GOOD
2026-05-23 20:00:00,TIS1.20II0205.PV,284.25,GOOD
2026-05-23 21:00:00,TIS1.20II0205.PV,278.65,GOOD
2026-05-23 22:00:00,TIS1.20II0205.PV,273.81,GOOD
2026-05-23 23:00:00,TIS1.20II0205.PV,275.59,GOOD
2026-05-23 00:00:00,TIS1.20VI0206.PV,3.27,GOOD
2026-05-23 01:00:00,TIS1.20VI0206.PV,2.83,GOOD
2026-05-23 02:00:00,TIS1.20VI0206.PV,2.92,GOOD
2026-05-23 03:00:00,TIS1.20VI0206.PV,2.82,GOOD
2026-05-23 04:00:00,TIS1.20VI0206.PV,2.88,GOOD
2026-05-23 05:00:00,TIS1.20VI0206.PV,2.85,GOOD
2026-05-23 06:00:00,TIS1.20VI0206.PV,3.18,GOOD
2026-05-23 07:00:00,TIS1.20VI0206.PV,2.99,GOOD
2026-05-23 08:00:00,TIS1.20VI0206.PV,2.76,GOOD
2026-05-23 09:00:00,TIS1.20VI0206.PV,2.93,GOOD
2026-05-23 10:00:00,TIS1.20VI0206.PV,3.1,GOOD
2026-05-23 11:00:00,TIS1.20VI0206.PV,2.74,GOOD
2026-05-23 12:00:00,TIS1.20VI0206.PV,2.94,GOOD
2026-05-23 13:00:00,TIS1.20VI0206.PV,2.7,GOOD
2026-05-23 14:00:00,TIS1.20VI0206.PV,3.49,GOOD
2026-05-23 15:00:00,TIS1.20VI0206.PV,2.88,GOOD
2026-05-23 16:00:00,TIS1.20VI0206.PV,2.89,GOOD
2026-05-23 17:00:00,TIS1.20VI0206.PV,3.26,GOOD
2026-05-23 18:00:00,TIS1.20VI0206.PV,3.49,GOOD
2026-05-23 19:00:00,TIS1.20VI0206.PV,3.08,GOOD
2026-05-23 20:00:00,TIS1.20VI0206.PV,3.28,GOOD
2026-05-23 21:00:00,TIS1.20VI0206.PV,2.96,GOOD
2026-05-23 22:00:00,TIS1.20VI0206.PV,2.66,GOOD
2026-05-23 23:00:00,TIS1.20VI0206.PV,2.88,GOOD
2026-05-23 00:00:00,TIS1.20II0310.PV,39.07,GOOD
2026-05-23 01:00:00,TIS1.20II0310.PV,38.51,GOOD
2026-05-23 02:00:00,TIS1.20II0310.PV,37.89,GOOD
2026-05-23 03:00:00,TIS1.20II0310.PV,38.47,GOOD
2026-05-23 04:00:00,TIS1.20II0310.PV,38.52,GOOD
2026-05-23 05:00:00,TIS1.20II0310.PV,40.1,GOOD
2026-05-23 06:00:00,TIS1.20II0310.PV,38.0,GOOD
2026-05-23 07:00:00,TIS1.20II0310.PV,40.54,GOOD
2026-05-23 08:00:00,TIS1.20II0310.PV,40.52,GOOD
2026-05-23 09:00:00,TIS1.20II0310.PV,42.45,GOOD
2026-05-23 10:00:00,TIS1.20II0310.PV,39.81,GOOD
2026-05-23 11:00:00,TIS1.20II0310.PV,40.78,GOOD
2026-05-23 12:00:00,TIS1.20II0310.PV,41.32,GOOD
2026-05-23 13:00:00,TIS1.20II0310.PV,41.06,GOOD
2026-05-23 14:00:00,TIS1.20II0310.PV,40.46,GOOD
2026-05-23 15:00:00,TIS1.20II0310.PV,42.29,GOOD
2026-05-23 16:00:00,TIS1.20II0310.PV,39.37,GOOD
2026-05-23 17:00:00,TIS1.20II0310.PV,39.93,GOOD
2026-05-23 18:00:00,TIS1.20II0310.PV,37.25,GOOD
2026-05-23 19:00:00,TIS1.20II0310.PV,39.83,GOOD
2026-05-23 20:00:00,TIS1.20II0310.PV,38.53,GOOD
2026-05-23 21:00:00,TIS1.20II0310.PV,37.16,GOOD
2026-05-23 22:00:00,TIS1.20II0310.PV,38.98,GOOD
2026-05-23 23:00:00,TIS1.20II0310.PV,38.37,GOOD
2026-05-23 00:00:00,TIS1.20VI0311.PV,3.07,GOOD
2026-05-23 01:00:00,TIS1.20VI0311.PV,2.98,GOOD
2026-05-23 02:00:00,TIS1.20VI0311.PV,2.52,GOOD
2026-05-23 03:00:00,TIS1.20VI0311.PV,2.5,GOOD
2026-05-23 04:00:00,TIS1.20VI0311.PV,2.56,GOOD
2026-05-23 05:00:00,TIS1.20VI0311.PV,2.68,GOOD
2026-05-23 06:00:00,TIS1.20VI0311.PV,2.78,GOOD
2026-05-23 07:00:00,TIS1.20VI0311.PV,2.39,GOOD
2026-05-23 08:00:00,TIS1.20VI0311.PV,2.94,GOOD
2026-05-23 09:00:00,TIS1.20VI0311.PV,2.46,GOOD
2026-05-23 10:00:00,TIS1.20VI0311.PV,2.53,GOOD
2026-05-23 11:00:00,TIS1.20VI0311.PV,2.54,GOOD
2026-05-23 12:00:00,TIS1.20VI0311.PV,2.51,GOOD
2026-05-23 13:00:00,TIS1.20VI0311.PV,2.64,GOOD
2026-05-23 14:00:00,TIS1.20VI0311.PV,2.67,GOOD
2026-05-23 15:00:00,TIS1.20VI0311.PV,2.6,GOOD
2026-05-23 16:00:00,TIS1.20VI0311.PV,2.58,GOOD
2026-05-23 17:00:00,TIS1.20VI0311.PV,2.62,GOOD
2026-05-23 18:00:00,TIS1.20VI0311.PV,2.53,GOOD
2026-05-23 19:00:00,TIS1.20VI0311.PV,2.74,GOOD
2026-05-23 20:00:00,TIS1.20VI0311.PV,2.48,GOOD
2026-05-23 21:00:00,TIS1.20VI0311.PV,2.37,GOOD
2026-05-23 22:00:00,TIS1.20VI0311.PV,2.8,GOOD
2026-05-23 23:00:00,TIS1.20VI0311.PV,2.6,GOOD
2026-05-23 00:00:00,TIS1.20II0320.PV,45.13,GOOD
2026-05-23 01:00:00,TIS1.20II0320.PV,41.66,GOOD
2026-05-23 02:00:00,TIS1.20II0320.PV,41.22,GOOD
2026-05-23 03:00:00,TIS1.20II0320.PV,43.81,GOOD
2026-05-23 04:00:00,TIS1.20II0320.PV,44.97,GOOD
2026-05-23 05:00:00,TIS1.20II0320.PV,42.84,GOOD
2026-05-23 06:00:00,TIS1.20II0320.PV,44.32,GOOD
2026-05-23 07:00:00,TIS1.20II0320.PV,43.73,GOOD
2026-05-23 08:00:00,TIS1.20II0320.PV,45.89,GOOD
2026-05-23 09:00:00,TIS1.20II0320.PV,45.19,GOOD
2026-05-23 10:00:00,TIS1.20II0320.PV,47.32,GOOD
2026-05-23 11:00:00,TIS1.20II0320.PV,47.07,GOOD
2026-05-23 12:00:00,TIS1.20II0320.PV,46.25,GOOD
2026-05-23 13:00:00,TIS1.20II0320.PV,47.13,GOOD
2026-05-23 14:00:00,TIS1.20II0320.PV,46.95,GOOD
2026-05-23 15:00:00,TIS1.20II0320.PV,44.31,GOOD
2026-05-23 16:00:00,TIS1.20II0320.PV,45.03,GOOD
2026-05-23 17:00:00,TIS1.20II0320.PV,45.04,GOOD
2026-05-23 18:00:00,TIS1.20II0320.PV,43.42,GOOD
2026-05-23 19:00:00,TIS1.20II0320.PV,46.64,GOOD
2026-05-23 20:00:00,TIS1.20II0320.PV,43.3,GOOD
2026-05-23 21:00:00,TIS1.20II0320.PV,44.46,GOOD
2026-05-23 22:00:00,TIS1.20II0320.PV,43.06,GOOD
2026-05-23 23:00:00,TIS1.20II0320.PV,42.38,GOOD
2026-05-23 00:00:00,TIS1.20VI0321.PV,2.24,GOOD
2026-05-23 01:00:00,TIS1.20VI0321.PV,2.28,GOOD
2026-05-23 02:00:00,TIS1.20VI0321.PV,2.46,GOOD
2026-05-23 03:00:00,TIS1.20VI0321.PV,1.92,GOOD
2026-05-23 04:00:00,TIS1.20VI0321.PV,2.27,GOOD
2026-05-23 05:00:00,TIS1.20VI0321.PV,2.68,GOOD
2026-05-23 06:00:00,TIS1.20VI0321.PV,2.15,GOOD
2026-05-23 07:00:00,TIS1.20VI0321.PV,2.41,GOOD
2026-05-23 08:00:00,TIS1.20VI0321.PV,2.44,GOOD
2026-05-23 09:00:00,TIS1.20VI0321.PV,2.45,GOOD
2026-05-23 10:00:00,TIS1.20VI0321.PV,2.57,GOOD
2026-05-23 11:00:00,TIS1.20VI0321.PV,2.46,GOOD
