lote,pulper,fecha,inicio,duracion_min,kg_cargados,kwh,material
L-20260615-P1-01,P1,2026-06-15,06:00,48.1,5790,488.9,periodico
L-20260615-P1-02,P1,2026-06-15,06:57,45.2,5622,456.0,recorte_mixto
L-20260615-P1-03,P1,2026-06-15,07:51,48.4,5707,464.9,periodico
L-20260615-P1-04,P1,2026-06-15,08:47,45.9,6069,484.5,recorte_mixto
L-20260615-P1-05,P1,2026-06-15,09:44,47.8,5948,502.2,periodico
L-20260615-P1-06,P1,2026-06-15,10:41,49.2,6031,491.6,periodico
L-20260615-P1-07,P1,2026-06-15,11:41,46.9,5549,446.0,recorte_mixto
L-20260615-P1-08,P1,2026-06-15,12:34,47.1,5505,415.1,archivo_blanco
L-20260615-P1-09,P1,2026-06-15,13:33,45.3,6079,496.4,recorte_mixto
L-20260615-P1-10,P1,2026-06-15,14:29,48.3,5929,477.9,recorte_mixto
L-20260615-P1-11,P1,2026-06-15,15:29,49.6,5676,467.7,periodico
L-20260615-P1-12,P1,2026-06-15,16:30,45.2,6071,473.6,recorte_mixto
L-20260615-P1-13,P1,2026-06-15,17:22,46.7,5901,502.1,periodico
L-20260615-P1-14,P1,2026-06-15,18:19,47.1,5944,511.3,periodico
L-20260615-P1-15,P1,2026-06-15,19:16,43.7,6037,456.2,archivo_blanco
L-20260615-P1-16,P1,2026-06-15,20:10,51.1,5434,463.9,periodico
L-20260615-P2-01,P2,2026-06-15,06:00,45.7,5976,496.4,recorte_mixto
L-20260615-P2-02,P2,2026-06-15,06:51,48.9,5942,524.5,periodico
L-20260615-P2-03,P2,2026-06-15,07:47,45.3,5931,473.1,recorte_mixto
L-20260615-P2-04,P2,2026-06-15,08:41,45.5,5859,481.7,recorte_mixto
L-20260615-P2-05,P2,2026-06-15,09:37,45.7,5549,450.9,recorte_mixto
L-20260615-P2-06,P2,2026-06-15,10:31,43.5,5804,441.4,archivo_blanco
L-20260615-P2-07,P2,2026-06-15,11:22,44.2,5690,457.1,recorte_mixto
L-20260615-P2-08,P2,2026-06-15,12:15,40.9,5667,447.2,archivo_blanco
L-20260615-P2-09,P2,2026-06-15,13:06,42.4,5873,447.7,archivo_blanco
L-20260615-P2-10,P2,2026-06-15,14:01,40.3,5731,441.7,archivo_blanco
L-20260615-P2-11,P2,2026-06-15,14:49,47.8,6164,514.7,recorte_mixto
L-20260615-P2-12,P2,2026-06-15,15:48,44.8,6021,450.7,archivo_blanco
L-20260615-P2-13,P2,2026-06-15,16:41,40.9,5726,447.5,archivo_blanco
L-20260615-P2-14,P2,2026-06-15,17:27,48.5,5915,488.4,periodico
L-20260615-P2-15,P2,2026-06-15,18:26,47.3,5895,493.8,periodico
L-20260615-P2-16,P2,2026-06-15,19:19,40.8,6132,479.0,archivo_blanco
L-20260615-P2-17,P2,2026-06-15,20:12,45.5,5777,468.4,recorte_mixto
L-20260615-P2-18,P2,2026-06-15,21:09,45.3,5592,442.1,recorte_mixto
L-20260615-P2-19,P2,2026-06-15,22:00,39.2,5641,440.3,archivo_blanco
L-20260615-P2-20,P2,2026-06-15,22:51,43.0,5919,455.1,archivo_blanco
